,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary
7272,0.97,0.63,3.0,141,3.0,No,No,No,technical,medium
7273,0.53,0.4,5.0,212,3.0,Yes,No,No,technical,medium
7274,0.61,0.57,4.0,144,3.0,No,No,No,technical,medium
7275,0.94,0.89,2.0,118,4.0,No,No,No,support,medium
7276,0.52,0.79,5.0,265,3.0,Yes,No,No,support,high
7277,0.91,0.67,3.0,143,3.0,No,No,No,support,low
7278,0.52,0.63,3.0,230,2.0,No,No,No,support,medium
7279,0.59,0.68,5.0,243,2.0,No,No,No,support,medium
7280,0.61,0.71,3.0,152,4.0,Yes,No,No,support,medium
7281,0.78,0.78,3.0,252,3.0,No,No,No,support,medium
7282,0.44,0.67,3.0,113,2.0,No,No,No,support,low
7283,0.8,0.97,4.0,259,2.0,No,No,No,support,low
7284,0.54,0.6,4.0,139,5.0,No,No,No,support,low
7285,0.96,0.91,4.0,228,3.0,Yes,No,No,support,low
7286,0.98,0.49,4.0,214,3.0,No,No,No,technical,low
7287,0.83,0.91,4.0,210,4.0,No,No,No,technical,low
7288,0.64,0.89,4.0,146,3.0,No,No,No,technical,low
7289,0.51,0.78,3.0,155,2.0,No,No,No,management,low
7290,0.31,0.42,2.0,169,5.0,No,No,No,IT,low
7291,0.53,0.68,3.0,258,3.0,No,No,No,IT,low
7292,0.81,0.53,3.0,258,2.0,No,No,No,IT,low
7293,0.17,0.85,3.0,168,4.0,No,No,No,IT,low
7294,0.72,0.98,3.0,211,2.0,No,No,No,IT,low
7295,0.49,0.49,2.0,245,3.0,No,No,No,product_mng,low
7296,0.81,0.95,3.0,204,2.0,No,No,No,product_mng,low
7297,0.75,0.98,2.0,161,3.0,No,No,No,product_mng,low
7298,0.74,0.73,3.0,267,3.0,No,No,No,product_mng,low
7299,0.82,0.73,3.0,183,3.0,No,No,No,IT,low
7300,0.36,0.4,2.0,105,3.0,No,No,No,RandD,low
7301,0.89,0.55,3.0,260,2.0,No,No,No,RandD,low
7302,0.78,0.87,3.0,183,4.0,No,No,No,RandD,low
7303,0.81,0.56,4.0,262,3.0,No,No,No,RandD,medium
7304,0.61,0.78,4.0,244,4.0,No,No,No,RandD,medium
7305,0.23,0.96,4.0,242,6.0,No,No,No,marketing,medium
7306,0.73,1.0,4.0,146,3.0,No,No,No,sales,medium
7307,0.4,0.65,4.0,252,6.0,No,No,No,accounting,medium
7308,0.99,0.63,5.0,229,2.0,No,No,No,support,medium
7309,0.62,0.54,4.0,170,3.0,No,No,No,technical,medium
7310,0.61,0.93,3.0,250,4.0,No,No,No,management,medium
7311,0.9,0.98,2.0,243,3.0,No,No,No,marketing,medium
7312,0.93,0.67,4.0,135,3.0,Yes,No,No,marketing,medium
7313,0.52,0.75,4.0,266,3.0,No,No,No,marketing,medium
7314,0.77,0.72,4.0,223,3.0,No,No,No,sales,medium
7315,0.59,0.76,4.0,234,3.0,No,No,No,sales,high
7316,0.51,0.59,4.0,187,3.0,No,No,No,sales,low
7317,0.67,0.95,3.0,229,3.0,No,No,No,sales,medium
7318,0.95,0.65,3.0,155,2.0,Yes,No,No,sales,medium
7319,0.75,0.76,3.0,246,3.0,No,No,No,sales,medium
7320,0.54,0.61,3.0,152,3.0,No,No,No,sales,medium
7321,0.45,0.71,2.0,172,2.0,No,No,No,sales,low
7322,0.66,0.66,4.0,255,5.0,No,No,No,sales,low
7323,0.36,0.69,3.0,98,2.0,No,No,No,sales,low
7324,0.3,0.47,6.0,141,6.0,No,No,No,sales,low
7325,0.61,0.63,4.0,146,4.0,Yes,No,No,sales,low
7326,0.71,0.7,4.0,213,3.0,No,No,No,sales,low
7327,0.6,0.99,4.0,160,3.0,No,No,No,sales,low
7328,0.19,0.61,3.0,272,4.0,No,No,No,sales,low
7329,0.91,1.0,4.0,125,4.0,No,No,No,sales,medium
7330,0.98,0.69,3.0,152,2.0,No,No,No,sales,medium
7331,0.9,0.78,3.0,162,2.0,No,No,No,sales,medium
7332,0.73,0.94,3.0,251,6.0,No,No,No,sales,medium
7333,0.52,0.56,3.0,225,3.0,No,No,No,accounting,medium
7334,0.77,0.56,3.0,236,3.0,Yes,No,No,accounting,medium
7335,0.98,0.62,3.0,203,2.0,No,No,No,accounting,medium
7336,0.79,0.5,4.0,252,3.0,Yes,No,No,hr,medium
7337,0.73,0.91,3.0,135,2.0,No,No,No,hr,medium
7338,0.97,0.95,3.0,257,2.0,No,No,No,hr,medium
7339,0.38,0.6,5.0,145,5.0,No,No,No,hr,medium
7340,0.59,0.48,5.0,267,3.0,No,No,No,technical,medium
7341,0.73,0.79,4.0,208,5.0,No,No,No,technical,medium
7342,0.84,0.53,4.0,206,3.0,No,No,No,technical,medium
7343,0.61,0.59,4.0,247,2.0,No,No,No,technical,medium
7344,0.79,0.78,2.0,228,2.0,No,No,No,technical,medium
7345,0.73,0.91,4.0,248,2.0,Yes,No,No,technical,medium
7346,0.22,0.9,4.0,209,5.0,No,No,No,technical,medium
7347,0.84,0.52,5.0,171,3.0,No,No,No,technical,medium
7348,0.21,0.85,6.0,221,5.0,No,No,No,technical,medium
7349,0.44,0.69,2.0,173,2.0,No,No,No,technical,medium
7350,0.2,0.52,5.0,218,5.0,No,No,No,technical,medium
7351,0.51,0.86,4.0,223,3.0,Yes,No,No,support,medium
7352,0.55,0.98,3.0,169,2.0,No,No,No,support,medium
7353,0.24,0.38,6.0,109,2.0,No,No,No,support,medium
7354,0.65,0.77,4.0,273,2.0,No,No,No,support,high
7355,0.44,0.42,3.0,178,3.0,No,No,No,support,high
7356,0.98,0.67,4.0,189,4.0,No,No,No,support,high
7357,0.69,0.8,5.0,203,2.0,Yes,No,No,support,high
7358,0.71,0.56,3.0,177,4.0,No,No,No,support,high
7359,0.54,0.71,5.0,253,2.0,Yes,No,No,support,high
7360,0.77,0.98,3.0,273,3.0,No,No,No,support,high
7361,0.53,0.43,2.0,139,3.0,No,No,No,support,high
7362,0.64,0.72,3.0,185,2.0,Yes,No,No,technical,high
7363,0.69,0.59,5.0,182,4.0,No,No,No,technical,high
7364,0.93,0.71,5.0,270,2.0,No,No,No,technical,high
7365,0.58,0.65,3.0,139,4.0,No,No,No,management,high
7366,0.33,0.46,5.0,261,6.0,Yes,No,No,IT,low
7367,0.95,0.57,3.0,238,3.0,No,No,No,IT,low
7368,0.65,0.9,3.0,241,3.0,No,No,No,IT,low
7369,0.9,0.7,3.0,223,2.0,No,No,No,IT,low
7370,0.59,0.8,3.0,258,3.0,Yes,No,No,IT,low
7371,0.88,0.55,4.0,205,4.0,No,No,No,product_mng,low
7372,0.63,0.83,4.0,243,4.0,No,No,No,product_mng,low
7373,0.53,0.61,4.0,198,2.0,No,No,No,product_mng,low
7374,0.63,0.64,4.0,178,3.0,No,No,No,product_mng,low
7375,0.96,0.76,4.0,158,3.0,No,No,No,IT,low
7376,0.7,0.73,3.0,194,2.0,No,No,No,RandD,low
7377,0.73,0.36,4.0,253,2.0,Yes,No,No,RandD,low
7378,0.94,0.8,4.0,228,2.0,No,No,No,RandD,low
7379,0.82,0.58,5.0,227,3.0,No,No,No,RandD,low
7380,0.44,0.63,3.0,162,2.0,No,No,No,RandD,low
7381,0.58,0.9,5.0,257,3.0,No,No,No,marketing,medium
7382,0.55,0.97,2.0,140,2.0,No,No,No,sales,medium
7383,0.92,0.84,3.0,164,2.0,No,No,No,accounting,medium
7384,0.91,0.59,4.0,177,4.0,No,No,No,support,medium
7385,0.69,0.61,4.0,260,4.0,No,No,No,technical,medium
7386,0.23,0.7,4.0,233,2.0,No,No,No,management,medium
7387,0.21,0.81,4.0,227,5.0,No,No,No,marketing,medium
7388,0.51,0.6,4.0,140,3.0,No,No,No,marketing,medium
7389,0.73,0.74,3.0,254,4.0,Yes,No,No,marketing,medium
7390,0.65,0.67,3.0,245,3.0,No,No,No,sales,medium
7391,0.64,0.48,2.0,157,2.0,No,No,No,sales,medium
7392,0.77,0.49,3.0,265,3.0,No,No,No,sales,medium
7393,0.71,0.79,4.0,261,3.0,No,No,No,sales,high
7394,0.2,0.38,6.0,212,6.0,No,No,No,sales,high
7395,0.99,0.57,4.0,216,3.0,No,No,No,sales,high
7396,0.77,0.57,4.0,238,3.0,No,No,No,sales,high
7397,0.8,0.56,2.0,204,3.0,No,No,No,sales,high
7398,0.97,0.5,4.0,216,2.0,No,No,No,sales,high
7399,0.89,0.53,4.0,208,3.0,No,No,No,sales,high
7400,0.97,0.7,4.0,218,2.0,No,No,No,sales,high
7401,0.23,0.99,5.0,176,4.0,Yes,No,No,sales,low
7402,0.6,0.75,4.0,144,2.0,No,No,No,sales,low
7403,0.52,0.63,5.0,241,3.0,No,No,No,sales,low
7404,0.86,0.63,3.0,271,2.0,No,No,No,sales,low
7405,0.86,0.95,4.0,184,3.0,No,No,No,sales,low
7406,0.76,0.58,3.0,262,2.0,No,No,No,sales,low
7407,0.79,0.77,6.0,233,6.0,No,No,No,sales,low
7408,0.35,0.52,3.0,155,3.0,No,No,No,sales,low
7409,1.0,0.97,5.0,141,2.0,No,No,No,accounting,medium
7410,0.2,0.8,6.0,251,5.0,No,No,No,accounting,medium
7411,0.57,0.62,5.0,141,3.0,No,No,No,accounting,medium
7412,0.23,0.46,4.0,274,5.0,Yes,No,No,hr,medium
7413,0.82,0.97,3.0,160,2.0,No,No,No,hr,medium
7414,0.98,0.8,3.0,166,2.0,No,No,No,hr,medium
7415,0.52,0.7,4.0,219,3.0,No,No,No,hr,medium
7416,0.96,0.61,4.0,158,6.0,No,No,No,technical,medium
7417,0.69,0.64,4.0,190,4.0,No,No,No,technical,medium
7418,0.92,0.77,5.0,191,2.0,No,No,No,technical,medium
7419,0.91,0.43,4.0,117,5.0,Yes,No,No,technical,medium
7420,0.85,0.96,4.0,240,6.0,No,No,No,technical,medium
7421,0.91,0.77,4.0,239,2.0,No,No,No,technical,medium
7422,0.79,0.55,4.0,145,3.0,No,No,No,technical,medium
7423,0.74,0.95,3.0,157,4.0,No,No,No,technical,medium
7424,0.73,0.72,3.0,166,3.0,No,No,No,technical,medium
7425,0.55,0.98,4.0,137,2.0,No,No,No,technical,medium
7426,0.79,0.97,5.0,208,4.0,Yes,No,No,technical,medium
7427,0.53,0.51,4.0,174,2.0,No,No,No,support,medium
7428,0.7,0.6,3.0,267,3.0,No,No,No,support,medium
7429,0.74,0.56,3.0,125,6.0,No,No,No,support,medium
7430,0.95,0.76,4.0,220,3.0,No,No,No,support,medium
7431,0.49,0.57,4.0,141,3.0,No,No,No,support,medium
7432,0.79,0.9,5.0,146,3.0,Yes,No,No,support,high
7433,0.99,0.86,3.0,166,2.0,No,No,No,support,low
7434,0.56,0.79,4.0,197,2.0,No,No,No,support,medium
7435,0.7,0.79,4.0,240,2.0,No,No,No,support,medium
7436,0.93,0.65,4.0,258,3.0,No,No,No,support,medium
7437,0.46,0.66,6.0,229,3.0,No,No,No,support,medium
7438,0.24,0.61,5.0,252,4.0,No,No,No,technical,medium
7439,0.32,0.41,3.0,138,3.0,Yes,No,No,technical,medium
7440,0.5,0.78,4.0,208,3.0,Yes,No,No,technical,medium
7441,0.58,0.72,3.0,113,3.0,Yes,No,No,management,medium
7442,0.83,0.81,4.0,209,4.0,No,No,No,IT,medium
7443,0.57,0.42,2.0,248,4.0,No,No,No,IT,medium
7444,0.51,0.83,5.0,161,3.0,No,No,No,IT,low
7445,0.65,0.96,2.0,246,2.0,Yes,No,No,IT,low
7446,0.52,0.41,3.0,283,3.0,No,No,No,IT,low
7447,0.77,0.7,3.0,145,2.0,No,No,No,product_mng,low
7448,0.42,0.77,3.0,270,3.0,No,No,No,product_mng,low
7449,0.68,0.79,4.0,273,4.0,No,No,No,product_mng,low
7450,0.83,0.92,4.0,187,6.0,Yes,No,No,product_mng,low
7451,0.66,0.63,3.0,166,3.0,No,No,No,IT,high
7452,0.75,0.57,3.0,158,2.0,Yes,No,No,RandD,low
7453,0.65,0.48,4.0,229,3.0,No,No,No,RandD,high
7454,0.49,0.6,3.0,191,3.0,Yes,No,No,RandD,high
7455,0.77,0.96,3.0,232,2.0,Yes,No,No,RandD,low
7456,0.65,0.97,3.0,198,3.0,No,No,No,RandD,low
7457,0.65,0.49,5.0,238,4.0,No,No,No,marketing,high
7458,0.44,0.58,2.0,157,2.0,No,No,No,sales,low
7459,0.61,0.72,4.0,134,2.0,No,No,No,accounting,medium
7460,0.98,0.89,3.0,150,3.0,No,No,No,support,high
7461,0.68,0.88,5.0,256,2.0,No,No,No,technical,medium
7462,0.58,0.5,3.0,208,3.0,No,No,No,management,medium
7463,0.81,0.92,3.0,136,3.0,No,No,No,marketing,medium
7464,0.76,0.5,4.0,136,3.0,No,No,No,marketing,medium
7465,0.14,0.93,4.0,180,4.0,No,No,No,marketing,high
7466,0.49,0.91,3.0,227,3.0,No,No,No,sales,medium
7467,0.97,0.78,5.0,156,3.0,No,No,No,sales,medium
7468,0.91,0.6,4.0,133,4.0,Yes,No,No,sales,medium
7469,0.15,0.98,2.0,96,2.0,No,No,No,sales,high
7470,0.82,0.63,3.0,171,3.0,No,No,No,sales,medium
7471,0.67,0.87,3.0,177,4.0,No,No,No,sales,high
7472,0.5,0.96,4.0,274,3.0,No,No,No,sales,low
7473,0.57,0.39,2.0,145,3.0,No,No,No,sales,medium
7474,0.99,0.94,5.0,221,2.0,No,No,No,sales,medium
7475,0.97,0.94,3.0,202,2.0,No,No,No,sales,medium
7476,0.93,0.58,5.0,238,2.0,No,No,No,sales,medium
7477,0.62,0.6,4.0,170,2.0,No,No,No,sales,low
7478,0.62,0.51,4.0,208,2.0,Yes,No,No,sales,low
7479,0.96,0.61,4.0,199,3.0,No,No,No,sales,low
7480,0.98,0.96,4.0,253,3.0,No,No,No,sales,low
7481,0.52,0.57,4.0,239,3.0,No,No,No,sales,low
7482,0.56,0.77,5.0,279,4.0,No,No,No,sales,low
7483,0.14,0.41,6.0,114,3.0,No,No,No,sales,low
7484,0.29,0.38,6.0,105,5.0,No,No,No,sales,low
7485,0.76,0.81,4.0,193,3.0,Yes,No,No,accounting,low
7486,0.39,0.58,3.0,152,3.0,Yes,No,No,accounting,low
7487,0.96,0.72,4.0,228,2.0,No,No,No,accounting,high
7488,0.84,0.93,3.0,242,4.0,No,No,No,hr,low
7489,0.81,0.62,4.0,197,3.0,No,No,No,hr,low
7490,0.51,0.51,5.0,222,4.0,No,No,No,hr,low
7491,0.87,0.75,3.0,222,3.0,No,No,No,hr,low
7492,0.94,0.77,5.0,233,4.0,No,No,No,technical,high
7493,0.69,0.97,4.0,264,3.0,No,No,No,technical,low
7494,0.44,0.53,3.0,132,3.0,Yes,No,No,technical,low
7495,0.85,0.55,5.0,182,3.0,No,No,No,technical,low
7496,0.18,0.86,6.0,264,3.0,No,No,No,technical,high
7497,0.91,0.74,6.0,253,2.0,No,No,No,technical,low
7498,0.81,0.83,3.0,193,3.0,No,No,No,technical,medium
7499,0.82,0.59,5.0,143,2.0,Yes,No,No,technical,high
7500,0.48,0.79,3.0,180,2.0,No,No,No,technical,medium
7501,0.92,0.84,3.0,220,3.0,Yes,No,No,technical,high
7502,0.94,0.88,5.0,150,4.0,No,No,No,technical,medium
7503,1.0,0.56,3.0,182,3.0,No,No,No,support,medium
7504,0.96,0.91,3.0,257,3.0,No,No,No,support,medium
7505,0.24,0.74,3.0,269,4.0,Yes,No,No,support,medium
7506,0.62,0.89,5.0,243,3.0,No,No,No,support,medium
7507,0.55,0.76,4.0,257,3.0,No,No,No,support,medium
7508,0.82,0.52,5.0,233,2.0,No,No,No,support,medium
7509,0.62,0.56,4.0,267,4.0,No,No,No,support,medium
7510,0.61,0.69,4.0,160,2.0,Yes,No,No,support,high
7511,0.72,0.52,3.0,143,4.0,Yes,No,No,support,low
7512,0.45,0.76,4.0,143,2.0,Yes,No,No,support,medium
7513,0.51,0.93,3.0,162,4.0,No,No,No,support,medium
7514,0.42,0.53,3.0,181,5.0,No,No,No,technical,medium
7515,0.69,0.64,3.0,286,3.0,No,No,No,technical,medium
7516,0.61,0.66,2.0,111,3.0,No,No,No,technical,medium
7517,0.5,0.98,5.0,177,4.0,No,No,No,management,medium
7518,0.25,0.68,4.0,279,5.0,Yes,No,No,IT,medium
7519,0.88,0.89,4.0,135,3.0,No,No,No,IT,medium
7520,0.81,0.66,3.0,160,2.0,No,No,No,IT,medium
7521,0.75,0.77,3.0,178,4.0,No,No,No,IT,high
7522,0.77,0.8,3.0,147,3.0,No,No,No,IT,low
7523,0.55,0.72,3.0,204,2.0,No,No,No,product_mng,low
7524,0.7,0.73,5.0,151,2.0,No,No,No,product_mng,low
7525,0.96,0.78,3.0,209,2.0,No,No,No,product_mng,high
7526,0.18,0.73,6.0,225,4.0,No,No,No,product_mng,low
7527,0.22,0.62,6.0,142,3.0,No,No,No,IT,low
7528,0.95,0.49,3.0,158,2.0,No,No,No,RandD,low
7529,0.37,0.71,2.0,139,4.0,No,No,No,RandD,high
7530,0.84,0.45,3.0,263,2.0,No,No,No,RandD,low
7531,0.8,0.68,3.0,160,3.0,No,No,No,RandD,low
7532,0.57,0.55,2.0,173,2.0,No,No,No,RandD,low
7533,0.98,0.63,3.0,169,2.0,No,No,No,marketing,low
7534,0.95,0.62,3.0,161,3.0,No,No,No,sales,low
7535,0.8,0.65,4.0,172,3.0,Yes,No,No,accounting,low
7536,0.52,0.7,3.0,257,3.0,No,No,No,support,low
7537,0.31,0.62,2.0,139,3.0,No,No,No,technical,medium
7538,0.71,0.59,5.0,245,2.0,No,No,No,management,medium
7539,0.71,0.85,3.0,260,3.0,No,No,No,marketing,medium
7540,0.5,0.96,5.0,229,4.0,No,No,No,marketing,medium
7541,0.95,0.9,2.0,129,5.0,No,No,No,marketing,medium
7542,0.95,0.77,3.0,184,4.0,No,No,No,sales,medium
7543,0.65,0.85,4.0,204,3.0,No,No,No,sales,medium
7544,0.94,0.72,3.0,152,2.0,Yes,No,No,sales,medium
7545,0.72,0.85,4.0,142,3.0,No,No,No,sales,medium
7546,0.94,0.79,4.0,136,2.0,No,No,No,sales,medium
7547,0.79,0.94,4.0,216,4.0,No,No,No,sales,medium
7548,0.6,0.58,3.0,201,3.0,No,No,No,sales,medium
7549,0.62,0.76,4.0,163,3.0,No,No,No,sales,high
7550,0.94,0.74,4.0,224,5.0,No,No,No,sales,low
7551,0.24,0.5,4.0,209,3.0,No,No,No,sales,medium
7552,0.17,0.71,5.0,257,4.0,Yes,No,No,sales,medium
7553,0.66,0.83,4.0,234,4.0,No,No,No,sales,medium
7554,0.65,0.56,3.0,221,2.0,No,No,No,sales,medium
7555,0.51,0.62,2.0,186,2.0,No,No,No,sales,low
7556,0.41,0.75,4.0,199,3.0,No,No,No,sales,low
7557,0.98,0.99,3.0,235,3.0,No,No,No,sales,low
7558,0.96,0.55,5.0,211,2.0,No,No,No,sales,low
7559,0.55,0.97,4.0,136,4.0,No,No,No,sales,low
7560,0.99,0.71,4.0,155,3.0,No,No,No,sales,low
7561,0.51,0.98,4.0,269,3.0,No,No,No,accounting,low
7562,0.74,0.9,3.0,285,3.0,No,No,No,accounting,low
7563,0.81,0.87,5.0,241,3.0,No,No,No,accounting,low
7564,0.51,0.87,3.0,180,4.0,No,No,No,hr,low
7565,0.53,0.55,5.0,224,2.0,Yes,No,No,hr,low
7566,0.67,0.48,6.0,107,2.0,Yes,No,No,hr,low
7567,0.68,0.64,2.0,167,2.0,No,No,No,hr,low
7568,0.69,0.63,3.0,137,3.0,No,No,No,technical,low
7569,0.71,0.65,4.0,239,3.0,No,No,No,technical,low
7570,0.64,0.56,3.0,239,3.0,No,No,No,technical,low
7571,0.62,0.58,3.0,148,2.0,Yes,No,No,technical,low
7572,0.81,0.5,4.0,231,3.0,Yes,No,No,technical,low
7573,0.84,0.54,4.0,179,2.0,No,No,No,technical,low
7574,1.0,0.67,3.0,181,2.0,No,No,No,technical,low
7575,0.72,0.73,5.0,184,4.0,Yes,No,No,technical,low
7576,0.57,0.67,3.0,207,2.0,No,No,No,technical,medium
7577,0.73,0.99,4.0,152,4.0,No,No,No,technical,medium
7578,0.91,0.59,4.0,133,4.0,No,No,No,technical,medium
7579,0.98,0.85,4.0,178,3.0,No,No,No,support,medium
7580,0.58,0.95,4.0,173,3.0,No,No,No,support,medium
7581,0.73,0.52,2.0,113,5.0,Yes,No,No,support,medium
7582,0.96,0.95,3.0,236,2.0,No,No,No,support,medium
7583,0.57,0.98,3.0,188,5.0,No,No,No,support,medium
7584,0.77,0.73,3.0,269,2.0,No,No,No,support,medium
7585,0.3,0.85,2.0,203,3.0,No,No,No,support,medium
7586,0.85,0.75,3.0,214,3.0,No,No,No,support,medium
7587,0.49,0.83,2.0,185,6.0,No,No,No,support,medium
7588,0.77,0.43,4.0,265,6.0,No,No,No,support,high
7589,1.0,0.99,4.0,184,4.0,No,No,No,support,low
7590,0.85,0.74,3.0,157,3.0,No,No,No,technical,medium
7591,0.87,0.75,3.0,258,3.0,No,No,No,technical,medium
7592,0.9,0.79,3.0,222,6.0,Yes,No,No,technical,medium
7593,0.71,0.8,5.0,248,4.0,No,No,No,management,medium
7594,0.59,0.56,5.0,162,4.0,No,No,No,IT,low
7595,0.85,0.74,3.0,250,3.0,Yes,No,No,IT,low
7596,0.72,0.82,4.0,231,3.0,No,No,No,IT,low
7597,0.73,0.65,3.0,165,3.0,No,No,No,IT,low
7598,0.9,0.54,3.0,272,2.0,No,No,No,IT,low
7599,0.59,0.65,4.0,177,2.0,No,No,No,product_mng,low
7600,0.52,0.9,3.0,133,3.0,No,No,No,product_mng,low
7601,0.85,0.49,4.0,159,3.0,No,No,No,product_mng,low
7602,0.35,0.4,3.0,130,3.0,No,No,No,product_mng,low
7603,0.7,0.68,3.0,185,4.0,No,No,No,IT,low
7604,0.58,0.86,3.0,182,3.0,No,No,No,RandD,low
7605,0.89,0.5,2.0,238,4.0,No,No,No,RandD,low
7606,0.54,0.63,3.0,211,3.0,No,No,No,RandD,low
7607,0.55,0.89,4.0,209,3.0,No,No,No,RandD,low
7608,0.77,0.62,5.0,190,3.0,No,No,No,RandD,low
7609,0.55,0.61,4.0,272,4.0,Yes,No,No,marketing,low
7610,0.6,0.77,3.0,202,3.0,No,No,No,sales,low
7611,0.75,0.9,4.0,185,3.0,No,No,No,accounting,low
7612,0.57,0.88,3.0,176,3.0,No,No,No,support,low
7613,0.69,0.94,4.0,239,3.0,No,No,No,technical,low
7614,0.87,0.98,4.0,238,3.0,Yes,No,No,management,low
7615,0.69,0.36,5.0,269,6.0,Yes,No,No,marketing,medium
7616,0.58,0.92,3.0,232,5.0,No,No,No,marketing,medium
7617,0.87,0.64,2.0,148,6.0,Yes,No,No,marketing,medium
7618,0.71,0.77,3.0,149,2.0,No,No,No,sales,medium
7619,0.74,0.78,4.0,203,2.0,No,No,No,sales,medium
7620,0.75,0.53,5.0,235,3.0,No,No,No,sales,medium
7621,0.5,0.54,2.0,269,2.0,Yes,No,No,sales,medium
7622,0.59,0.86,4.0,260,2.0,No,No,No,sales,medium
7623,0.81,0.84,3.0,216,3.0,No,No,No,sales,medium
7624,0.34,0.55,3.0,136,2.0,Yes,No,No,sales,medium
7625,0.53,0.87,5.0,158,3.0,No,No,No,sales,medium
7626,0.94,0.85,4.0,180,4.0,No,No,No,sales,medium
7627,0.76,0.77,5.0,133,2.0,No,No,No,sales,high
7628,0.2,0.58,5.0,199,4.0,No,No,No,sales,low
7629,0.97,0.67,3.0,169,2.0,Yes,No,No,sales,medium
7630,0.96,0.72,3.0,195,2.0,No,No,No,sales,medium
7631,0.81,0.5,5.0,205,3.0,No,No,No,sales,medium
7632,0.2,0.48,4.0,156,4.0,Yes,No,No,sales,medium
7633,0.53,0.71,3.0,125,2.0,Yes,No,No,sales,low
7634,0.75,0.76,3.0,171,4.0,No,No,No,sales,low
7635,0.55,0.91,4.0,199,3.0,No,No,No,sales,low
7636,0.58,0.65,5.0,187,2.0,No,No,No,sales,low
7637,0.99,0.64,4.0,218,4.0,No,No,No,accounting,low
7638,0.96,0.86,4.0,268,3.0,No,No,No,accounting,low
7639,0.82,0.92,3.0,257,2.0,No,No,No,accounting,low
7640,0.88,0.77,4.0,224,5.0,Yes,No,No,hr,low
7641,0.78,0.97,4.0,221,4.0,No,No,No,hr,low
7642,0.46,0.47,6.0,101,5.0,No,No,No,hr,low
7643,0.88,0.59,3.0,224,2.0,No,No,No,hr,low
7644,0.91,0.55,3.0,223,4.0,Yes,No,No,technical,low
7645,0.6,0.68,4.0,271,4.0,No,No,No,technical,low
7646,0.82,0.51,3.0,210,2.0,No,No,No,technical,low
7647,0.67,0.56,4.0,241,3.0,No,No,No,technical,low
7648,0.55,0.61,3.0,209,3.0,No,No,No,technical,low
7649,0.73,0.62,5.0,186,4.0,No,No,No,technical,low
7650,0.59,0.68,4.0,273,2.0,No,No,No,technical,low
7651,0.4,0.65,6.0,172,2.0,Yes,No,No,technical,low
7652,0.56,0.99,3.0,209,2.0,No,No,No,technical,low
7653,0.87,0.57,4.0,175,2.0,Yes,No,No,technical,low
7654,0.5,0.53,5.0,239,3.0,No,No,No,technical,medium
7655,0.98,0.79,4.0,231,4.0,No,No,No,support,medium
7656,0.71,0.96,4.0,131,3.0,No,No,No,support,medium
7657,0.72,0.89,4.0,217,3.0,No,No,No,support,medium
7658,0.5,0.83,4.0,242,2.0,No,No,No,support,medium
7659,0.89,0.56,3.0,224,2.0,No,No,No,support,medium
7660,0.56,0.68,3.0,208,3.0,Yes,No,No,support,medium
7661,0.32,0.55,4.0,167,5.0,No,No,No,support,medium
7662,0.96,0.88,5.0,269,2.0,No,No,No,support,medium
7663,0.67,0.92,4.0,156,2.0,No,No,No,support,medium
7664,0.26,0.7,3.0,238,6.0,No,No,No,support,medium
7665,0.51,0.9,5.0,193,4.0,No,No,No,support,medium
7666,0.16,0.78,4.0,196,5.0,No,No,No,technical,high
7667,0.77,0.71,5.0,233,2.0,No,No,No,technical,low
7668,0.67,0.52,2.0,152,5.0,No,No,No,technical,medium
7669,0.36,0.77,4.0,252,2.0,No,No,No,management,medium
7670,0.69,0.82,3.0,262,5.0,Yes,No,No,IT,medium
7671,0.72,0.76,3.0,261,4.0,No,No,No,IT,medium
7672,0.72,0.81,4.0,144,2.0,No,No,No,IT,low
7673,0.88,0.95,4.0,234,3.0,No,No,No,IT,low
7674,0.91,0.55,2.0,234,2.0,No,No,No,IT,low
7675,0.96,0.6,4.0,170,2.0,Yes,No,No,product_mng,low
7676,0.49,0.8,3.0,238,4.0,No,No,No,product_mng,low
7677,0.59,0.97,5.0,242,3.0,No,No,No,product_mng,low
7678,0.8,0.87,4.0,209,3.0,No,No,No,product_mng,low
7679,0.91,0.67,4.0,206,3.0,No,No,No,IT,low
7680,0.18,0.79,4.0,240,5.0,No,No,No,RandD,low
7681,0.94,0.58,5.0,215,2.0,No,No,No,RandD,low
7682,0.44,0.61,3.0,147,4.0,No,No,No,RandD,low
7683,0.96,0.59,2.0,265,2.0,No,No,No,RandD,low
7684,0.55,0.97,4.0,162,3.0,No,No,No,RandD,low
7685,0.99,0.54,4.0,239,3.0,No,No,No,marketing,low
7686,0.75,0.88,3.0,224,2.0,No,No,No,sales,low
7687,0.66,0.78,4.0,256,3.0,No,No,No,accounting,low
7688,0.96,0.57,3.0,263,3.0,No,No,No,support,low
7689,0.6,0.86,6.0,272,4.0,No,No,No,technical,low
7690,0.64,0.78,4.0,159,4.0,No,No,No,management,medium
7691,0.85,0.8,4.0,219,2.0,No,No,No,marketing,medium
7692,0.3,0.53,3.0,210,6.0,No,No,No,marketing,medium
7693,0.74,0.95,4.0,237,3.0,Yes,No,No,marketing,medium
7694,0.14,0.8,5.0,226,3.0,No,No,No,sales,medium
